HourDK,DE,DK1,DK2,NO2,SE3,SE4
2018-07-22 15:00:00,41.4,52.5,52.5,52.5,52.5,52.5
2018-07-22 16:00:00,42.87,52.62,52.62,52.62,52.62,52.62
2018-07-22 17:00:00,45.34,52.76,52.76,52.76,52.76,52.76
2018-07-22 18:00:00,47.96,52.37,53.14,53.14,53.14,53.14
2018-07-22 19:00:00,55.14,55.14,55.14,55.14,55.14,55.14
2018-07-22 20:00:00,56.95,56.95,56.95,56.19,56.19,56.19
2018-07-22 21:00:00,56.85,56.85,56.85,56.85,56.85,56.85
2018-07-22 22:00:00,56.78,56.78,56.24,56.24,56.24,56.24
2018-07-22 23:00:00,52.85,52.85,53.38,53.38,53.38,53.38
2018-07-23 00:00:00,51.81,51.81,51.81,51.81,51.81,51.81
2018-07-23 01:00:00,48.59,50.2,50.2,50.2,50.2,50.2
2018-07-23 02:00:00,45.8,47.95,47.95,47.95,47.95,47.95
2018-07-23 03:00:00,44.5,47.1,47.1,47.1,47.1,47.1
2018-07-23 04:00:00,44.68,44.68,45.78,46.15,45.78,45.78
2018-07-23 05:00:00,47.45,47.45,50.23,50.23,50.23,50.23
2018-07-23 06:00:00,53.06,53.06,53.61,53.61,53.61,53.61
2018-07-23 07:00:00,58.95,58.95,58.4,56.03,56.41,57.54
2018-07-23 08:00:00,59.94,59.94,59.94,56.5,58.05,59.94
2018-07-23 09:00:00,59.05,59.05,59.05,56.13,59.04,59.05
2018-07-23 10:00:00,57.99,57.99,99.64,56.12,58.0,58.58
2018-07-23 11:00:00,57.98,57.98,92.06,56.07,57.98,59.4
2018-07-23 12:00:00,57.27,57.27,90.53,55.44,57.44,58.68
2018-07-23 13:00:00,56.86,56.86,56.86,55.34,56.86,56.86
2018-07-23 14:00:00,55.26,55.26,56.61,55.26,56.61,56.61
2018-07-23 15:00:00,55.2,55.2,56.56,55.2,56.56,56.56
2018-07-23 16:00:00,55.82,55.82,56.64,55.32,56.64,56.64
2018-07-23 17:00:00,57.91,57.91,57.91,55.76,57.91,57.91
2018-07-23 18:00:00,59.91,59.91,59.91,55.79,58.8,58.8
2018-07-23 19:00:00,61.45,61.45,61.45,55.81,58.02,59.97
2018-07-23 20:00:00,60.1,60.1,60.1,55.89,57.01,58.66
2018-07-23 21:00:00,59.02,59.02,59.02,55.93,56.82,57.6
2018-07-23 22:00:00,57.98,57.98,57.98,56.1,56.1,56.1
2018-07-23 23:00:00,53.95,53.95,53.95,53.95,53.95,53.95
2018-07-24 00:00:00,50.88,50.88,52.56,52.56,52.56,52.56
2018-07-24 01:00:00,47.47,47.47,50.35,50.94,50.35,50.35
2018-07-24 02:00:00,46.55,49.57,49.57,49.57,49.57,49.57
2018-07-24 03:00:00,45.09,49.08,49.08,49.08,49.08,49.08
2018-07-24 04:00:00,45.57,46.57,48.17,48.17,48.17,48.17
2018-07-24 05:00:00,47.42,47.42,50.87,50.87,50.87,50.87
2018-07-24 06:00:00,53.97,53.97,53.97,53.97,53.97,53.97
2018-07-24 07:00:00,60.63,60.63,60.63,55.58,55.58,60.63
2018-07-24 08:00:00,62.9,62.9,62.9,55.43,62.14,62.9
2018-07-24 09:00:00,61.32,61.32,61.32,55.43,61.32,61.32
2018-07-24 10:00:00,59.57,59.57,59.57,55.42,59.57,59.57
2018-07-24 11:00:00,58.46,58.46,58.46,55.43,58.46,58.46
2018-07-24 12:00:00,57.41,57.41,57.44,55.42,57.44,57.44
2018-07-24 13:00:00,55.36,55.36,56.72,55.36,56.72,56.72
2018-07-24 14:00:00,55.92,55.92,57.03,55.34,57.03,57.03
2018-07-24 15:00:00,57.67,57.67,57.67,55.35,57.67,57.67
2018-07-24 16:00:00,58.19,58.19,58.19,55.34,58.19,58.19
2018-07-24 17:00:00,61.86,61.86,61.86,55.33,61.86,61.86
2018-07-24 18:00:00,64.17,64.17,64.17,55.36,62.63,62.63
2018-07-24 19:00:00,65.51,65.51,65.51,55.35,63.14,63.94
2018-07-24 20:00:00,64.22,64.22,64.22,55.34,57.97,62.68
2018-07-24 21:00:00,63.89,63.89,63.89,55.6,56.67,62.36
2018-07-24 22:00:00,60.44,60.44,60.44,55.67,56.39,57.74
2018-07-24 23:00:00,54.91,54.91,54.91,54.47,54.47,54.47
2018-07-25 00:00:00,53.64,53.64,53.64,53.64,53.64,53.64
2018-07-25 01:00:00,50.66,50.66,51.57,51.57,51.57,51.57
2018-07-25 02:00:00,49.08,49.08,50.42,50.7,50.42,50.42
2018-07-25 03:00:00,48.7,50.31,50.31,50.31,50.31,50.31
2018-07-25 04:00:00,48.82,48.82,50.02,50.23,50.02,50.02
2018-07-25 05:00:00,49.79,49.79,51.44,51.44,51.44,51.44
2018-07-25 06:00:00,55.71,55.71,54.43,54.43,54.43,54.43
2018-07-25 07:00:00,62.96,62.96,62.96,54.93,54.93,62.96
2018-07-25 08:00:00,65.0,65.0,65.0,54.86,55.44,65.0
2018-07-25 09:00:00,65.07,65.07,66.67,54.85,56.34,66.67
2018-07-25 10:00:00,62.93,62.93,65.04,54.87,60.03,65.04
2018-07-25 11:00:00,61.43,61.43,70.05,54.88,60.09,70.05
2018-07-25 12:00:00,58.66,58.66,70.9,54.95,58.66,70.9
2018-07-25 13:00:00,56.27,56.27,70.22,54.92,56.27,70.22
2018-07-25 14:00:00,56.42,56.42,63.83,54.91,56.42,63.83
2018-07-25 15:00:00,57.95,57.95,62.11,54.91,57.95,62.11
2018-07-25 16:00:00,58.47,58.47,59.91,54.88,56.75,59.91
2018-07-25 17:00:00,61.4,61.4,62.18,54.88,55.82,62.18
2018-07-25 18:00:00,65.8,65.8,65.8,54.89,55.7,65.8
2018-07-25 19:00:00,66.9,66.9,66.9,54.89,55.57,66.9
2018-07-25 20:00:00,65.45,65.45,65.45,54.9,55.22,65.45
2018-07-25 21:00:00,64.37,64.37,64.37,55.26,55.26,64.37
2018-07-25 22:00:00,62.02,62.02,62.02,55.12,55.51,60.54
2018-07-25 23:00:00,54.43,54.43,54.43,54.43,54.43,54.43
2018-07-26 00:00:00,50.02,50.02,51.67,51.67,51.67,51.67
2018-07-26 01:00:00,48.4,48.4,50.24,50.35,50.24,50.24
2018-07-26 02:00:00,47.5,47.5,49.07,49.07,49.07,49.07
2018-07-26 03:00:00,46.75,48.3,48.3,48.3,48.3,48.3
2018-07-26 04:00:00,46.35,46.35,47.49,47.88,47.49,47.49
2018-07-26 05:00:00,47.34,47.34,50.14,50.14,50.14,50.14
2018-07-26 06:00:00,52.28,52.28,53.57,53.57,53.57,53.57
2018-07-26 07:00:00,60.77,60.77,60.77,54.93,54.93,60.77
2018-07-26 08:00:00,64.08,64.08,65.66,54.81,55.4,65.66
2018-07-26 09:00:00,62.96,62.96,62.96,54.85,56.42,62.96
2018-07-26 10:00:00,60.0,60.0,61.47,54.87,57.79,61.47
2018-07-26 11:00:00,59.67,59.67,62.05,54.87,57.54,62.05
2018-07-26 12:00:00,52.43,52.43,60.77,54.86,56.77,60.77
2018-07-26 13:00:00,53.94,54.69,60.76,54.69,55.99,60.76
2018-07-26 14:00:00,54.71,54.71,59.68,54.71,56.72,59.68
2018-07-26 15:00:00,56.63,56.63,58.02,54.82,56.63,58.02
2018-07-26 16:00:00,55.45,55.45,56.81,54.81,55.97,56.81
2018-07-26 17:00:00,57.59,57.59,59.0,54.76,57.06,59.0
2018-07-26 18:00:00,61.0,61.0,61.0,54.73,56.82,61.0
2018-07-26 19:00:00,61.95,61.95,61.95,54.76,55.85,61.95
2018-07-26 20:00:00,60.61,60.61,60.61,54.75,55.53,60.61
2018-07-26 21:00:00,59.8,59.8,59.8,54.88,54.88,59.8
2018-07-26 22:00:00,54.32,54.32,54.32,54.32,54.32,54.32
2018-07-26 23:00:00,47.16,47.16,52.07,52.07,52.07,52.07
2018-07-27 00:00:00,47.5,47.5,52.06,52.06,52.06,52.06
2018-07-27 01:00:00,46.51,50.26,50.26,50.26,50.26,50.26
2018-07-27 02:00:00,45.0,48.11,48.11,48.11,48.11,48.11
2018-07-27 03:00:00,45.0,47.76,47.76,47.76,47.76,47.76
2018-07-27 04:00:00,44.72,44.72,46.43,46.43,46.43,46.43
2018-07-27 05:00:00,47.02,47.02,50.86,50.86,50.86,50.86
2018-07-27 06:00:00,52.51,52.51,53.35,53.35,53.35,53.35
2018-07-27 07:00:00,60.91,60.91,60.91,54.53,54.53,60.91
2018-07-27 08:00:00,62.01,62.01,80.49,54.94,55.03,64.78
2018-07-27 09:00:00,61.09,61.09,80.46,54.94,55.89,64.23
2018-07-27 10:00:00,58.91,58.91,80.41,54.89,56.7,65.73
2018-07-27 11:00:00,58.47,58.47,65.3,54.77,55.99,65.3
2018-07-27 12:00:00,55.04,55.04,56.39,54.77,54.91,56.39
2018-07-27 13:00:00,52.02,52.02,54.39,54.39,54.39,54.39
2018-07-27 14:00:00,46.76,52.55,54.07,54.07,54.07,54.07
2018-07-27 15:00:00,50.56,50.56,54.25,54.25,54.25,54.25
2018-07-27 16:00:00,54.07,54.07,54.42,54.42,54.42,54.42
2018-07-27 17:00:00,58.02,58.02,58.02,54.6,54.6,58.02
2018-07-27 18:00:00,60.09,60.09,60.09,54.74,55.54,60.09
2018-07-27 19:00:00,61.21,61.21,61.21,54.82,55.74,61.21
2018-07-27 20:00:00,59.9,54.67,58.46,54.67,54.67,58.46
2018-07-27 21:00:00,55.83,54.51,55.83,54.51,54.51,55.83
2018-07-27 22:00:00,53.03,53.03,53.03,53.03,53.03,53.03
2018-07-27 23:00:00,50.85,50.85,50.85,50.85,50.85,50.85
2018-07-28 00:00:00,46.09,46.09,46.09,51.9,50.67,50.67
2018-07-28 01:00:00,44.24,44.24,44.24,49.67,49.04,49.04
2018-07-28 02:00:00,42.26,45.05,45.05,47.25,45.05,45.05
2018-07-28 03:00:00,42.06,43.09,43.09,45.62,43.09,43.09
2018-07-28 04:00:00,42.24,42.24,42.24,45.11,42.24,42.24
2018-07-28 05:00:00,42.51,44.46,44.46,44.46,44.46,44.46
2018-07-28 06:00:00,44.48,47.05,47.05,47.05,47.05,47.05
2018-07-28 07:00:00,47.08,49.85,49.85,49.85,49.85,49.85
2018-07-28 08:00:00,50.83,52.08,52.08,52.08,52.08,52.08
2018-07-28 09:00:00,50.97,53.08,53.08,53.08,53.08,53.08
2018-07-28 10:00:00,45.8,53.17,53.6,53.17,53.6,53.6
2018-07-28 11:00:00,45.04,52.17,53.56,53.04,53.56,53.56
2018-07-28 12:00:00,43.37,52.14,52.64,52.44,52.64,52.64
2018-07-28 13:00:00,42.4,51.35,51.35,51.35,51.35,51.35
2018-07-28 14:00:00,42.09,49.1,50.91,50.91,50.91,50.91
2018-07-28 15:00:00,41.81,50.62,50.62,50.62,50.62,50.62
2018-07-28 16:00:00,42.4,50.84,50.84,50.84,50.84,50.84
2018-07-28 17:00:00,45.11,50.88,50.88,50.88,50.88,50.88
2018-07-28 18:00:00,50.0,51.46,51.46,51.46,51.46,51.46
2018-07-28 19:00:00,52.88,52.88,52.88,52.88,52.88,52.88
2018-07-28 20:00:00,52.84,52.84,52.84,52.84,52.84,52.84
2018-07-28 21:00:00,53.09,53.09,53.09,53.09,53.09,53.09
2018-07-28 22:00:00,53.45,53.45,53.45,53.45,53.45,53.45
2018-07-28 23:00:00,50.59,50.59,50.59,50.59,50.59,50.59
2018-07-29 00:00:00,47.4,47.4,47.4,50.02,50.02,50.02
2018-07-29 01:00:00,42.78,46.74,46.74,46.74,46.74,46.74
2018-07-29 02:00:00,41.63,45.04,45.04,45.04,45.04,45.04
2018-07-29 03:00:00,42.21,44.05,44.05,44.05,44.05,44.05
2018-07-29 04:00:00,42.5,43.9,43.9,43.9,43.9,43.9
2018-07-29 05:00:00,42.5,44.02,44.02,44.02,44.02,44.02
2018-07-29 06:00:00,42.09,46.83,46.83,46.83,46.83,46.83
2018-07-29 07:00:00,40.49,48.08,48.08,48.08,48.08,48.08
2018-07-29 08:00:00,40.55,50.2,50.2,50.2,50.2,50.2
2018-07-29 09:00:00,40.59,51.15,51.15,51.15,51.15,51.15
2018-07-29 10:00:00,41.57,51.38,51.38,51.38,51.38,51.38
2018-07-29 11:00:00,40.57,51.25,51.25,51.25,51.25,51.25
2018-07-29 12:00:00,40.61,51.14,51.14,51.14,51.14,51.14
2018-07-29 13:00:00,40.98,51.12,51.12,51.12,51.12,51.12
2018-07-29 14:00:00,36.76,51.21,51.21,51.21,51.21,51.21
2018-07-29 15:00:00,37.4,51.39,51.39,51.39,51.39,51.39
2018-07-29 16:00:00,41.53,51.39,51.39,51.39,51.39,51.39
2018-07-29 17:00:00,42.01,50.18,52.41,52.41,52.41,52.41
2018-07-29 18:00:00,50.73,50.73,52.84,52.84,52.84,52.84
2018-07-29 19:00:00,55.76,55.76,55.76,54.21,54.21,55.76
2018-07-29 20:00:00,57.43,57.43,57.43,54.64,54.64,57.43
2018-07-29 21:00:00,57.94,57.94,58.37,54.62,54.62,58.37
2018-07-29 22:00:00,57.22,54.43,56.79,54.43,54.43,56.79
2018-07-29 23:00:00,53.65,53.03,53.03,53.03,53.03,53.03
2018-07-30 00:00:00,49.87,49.87,51.52,51.52,51.52,51.52
2018-07-30 01:00:00,46.58,46.58,48.12,48.12,48.12,48.12
2018-07-30 02:00:00,45.04,45.04,45.67,45.67,45.67,45.67
2018-07-30 03:00:00,44.26,45.35,45.35,45.35,45.35,45.35
2018-07-30 04:00:00,44.81,44.81,45.06,45.06,45.06,45.06
2018-07-30 05:00:00,45.04,45.04,50.03,50.03,50.03,50.03
2018-07-30 06:00:00,52.56,52.56,52.56,52.56,52.56,52.56
2018-07-30 07:00:00,59.21,59.21,59.21,53.96,53.96,59.21
2018-07-30 08:00:00,60.99,60.99,62.49,54.12,55.6,62.49
2018-07-30 09:00:00,61.08,61.08,71.04,54.1,57.52,71.04
2018-07-30 10:00:00,57.36,57.36,70.79,54.11,57.36,70.79
2018-07-30 11:00:00,57.06,57.06,74.94,54.13,57.06,74.94
2018-07-30 12:00:00,55.91,55.91,80.04,54.12,55.9,80.04
2018-07-30 13:00:00,54.47,54.47,61.27,53.96,55.04,61.27
2018-07-30 14:00:00,53.55,53.9,61.23,53.9,54.96,61.23
2018-07-30 15:00:00,54.54,54.54,58.08,53.96,55.08,58.08
2018-07-30 16:00:00,55.94,55.94,57.32,54.15,55.41,57.32
2018-07-30 17:00:00,61.45,61.45,62.96,54.18,57.02,62.96
2018-07-30 18:00:00,62.8,62.8,64.35,54.22,55.26,64.35
2018-07-30 19:00:00,64.63,64.63,66.22,54.25,55.03,66.22
2018-07-30 20:00:00,63.46,63.46,63.58,54.27,55.24,63.58
2018-07-30 21:00:00,62.06,62.06,62.34,54.38,55.17,62.34
2018-07-30 22:00:00,60.37,60.37,60.37,54.55,55.96,60.37
2018-07-30 23:00:00,51.46,51.46,53.03,53.03,53.03,53.03
2018-07-31 00:00:00,47.02,47.02,51.44,51.44,51.44,51.44
2018-07-31 01:00:00,45.98,45.98,50.27,50.27,50.27,50.27
2018-07-31 02:00:00,45.25,50.19,50.19,50.19,50.19,50.19
2018-07-31 03:00:00,44.34,49.68,49.68,49.68,49.68,49.68
2018-07-31 04:00:00,44.03,45.37,47.9,47.9,47.9,47.9
2018-07-31 05:00:00,46.07,46.07,50.63,50.63,50.63,50.63
2018-07-31 06:00:00,51.91,51.91,53.08,53.08,53.08,53.08
2018-07-31 07:00:00,62.48,62.48,62.48,54.21,54.21,62.48
2018-07-31 08:00:00,65.77,65.77,67.39,54.34,55.93,67.39
2018-07-31 09:00:00,65.9,65.9,67.52,54.26,56.79,67.52
2018-07-31 10:00:00,62.03,62.03,63.55,54.32,62.0,63.55
2018-07-31 11:00:00,60.73,60.73,62.22,54.2,60.73,62.22
2018-07-31 12:00:00,56.65,56.65,58.05,54.35,55.64,58.05
2018-07-31 13:00:00,54.46,54.46,55.8,54.03,54.6,55.8
2018-07-31 14:00:00,52.87,52.87,54.17,53.75,54.04,54.17
2018-07-31 15:00:00,53.1,53.1,54.41,53.87,53.87,54.41
2018-07-31 16:00:00,54.02,54.02,55.35,53.97,54.09,55.35
2018-07-31 17:00:00,61.01,61.01,62.51,54.24,55.12,62.51
2018-07-31 18:00:00,65.06,65.06,65.06,54.31,54.31,65.06
2018-07-31 19:00:00,65.96,65.96,65.96,54.31,54.31,65.96
2018-07-31 20:00:00,65.32,65.32,65.32,54.14,54.14,65.32
2018-07-31 21:00:00,65.32,65.32,65.32,54.02,54.02,65.32
2018-07-31 22:00:00,63.68,63.68,63.68,54.29,54.29,63.68
2018-07-31 23:00:00,52.93,52.93,52.93,52.93,52.93,52.93
2018-08-01 00:00:00,47.13,47.13,50.33,50.33,50.33,50.33
2018-08-01 01:00:00,47.0,49.64,49.64,49.64,49.64,49.64
2018-08-01 02:00:00,44.89,49.07,49.07,49.07,49.07,49.07
2018-08-01 03:00:00,44.12,48.64,48.64,48.64,48.64,48.64
2018-08-01 04:00:00,44.21,47.94,47.94,47.94,47.94,47.94
2018-08-01 05:00:00,45.96,49.9,49.92,49.92,49.92,49.92
2018-08-01 06:00:00,49.4,49.4,53.3,53.3,53.3,53.3
2018-08-01 07:00:00,58.83,58.83,60.27,54.69,54.91,60.27
2018-08-01 08:00:00,60.52,60.52,62.01,54.69,60.52,62.01
2018-08-01 09:00:00,62.0,62.0,63.53,54.68,62.0,63.53
2018-08-01 10:00:00,60.43,60.43,61.92,54.76,60.43,61.92
2018-08-01 11:00:00,59.1,59.1,60.55,54.77,59.1,60.55
2018-08-01 12:00:00,58.22,58.22,59.65,54.91,58.22,59.65
2018-08-01 13:00:00,57.8,57.8,59.23,54.89,57.8,59.23
2018-08-01 14:00:00,57.99,57.99,59.41,54.82,57.99,59.41
2018-08-01 15:00:00,58.0,58.0,59.42,54.82,58.0,59.42
2018-08-01 16:00:00,58.24,58.24,59.67,54.81,58.24,59.67
2018-08-01 17:00:00,63.03,63.03,64.58,54.76,63.03,64.58
2018-08-01 18:00:00,65.0,65.0,66.6,54.88,65.0,66.6
2018-08-01 19:00:00,65.87,65.87,67.49,54.87,64.23,67.49
2018-08-01 20:00:00,64.0,64.0,64.0,54.86,56.64,64.0
2018-08-01 21:00:00,63.59,63.59,63.59,54.97,55.98,63.59
2018-08-01 22:00:00,62.54,62.54,62.54,54.81,54.81,61.43
2018-08-01 23:00:00,53.77,53.77,53.77,53.77,53.77,53.77
2018-08-02 00:00:00,47.77,47.77,51.46,51.46,51.46,51.46
2018-08-02 01:00:00,46.13,50.04,50.04,50.04,50.04,50.04
2018-08-02 02:00:00,46.78,49.58,49.58,49.58,49.58,49.58
2018-08-02 03:00:00,45.21,49.26,49.26,49.26,49.26,49.26
2018-08-02 04:00:00,45.3,48.57,48.57,48.57,48.57,48.57
2018-08-02 05:00:00,46.81,46.81,50.08,50.08,50.08,50.08
2018-08-02 06:00:00,53.06,53.06,53.47,53.47,53.47,53.47
2018-08-02 07:00:00,62.21,62.21,62.21,54.33,56.67,62.21
2018-08-02 08:00:00,64.66,64.66,66.25,54.2,64.66,66.25
2018-08-02 09:00:00,65.7,65.7,67.32,54.1,65.7,67.32
2018-08-02 10:00:00,65.7,65.7,67.32,54.15,65.7,67.32
2018-08-02 11:00:00,64.99,64.99,66.58,54.14,64.99,66.58
2018-08-02 12:00:00,64.15,64.15,65.72,54.22,64.15,65.72
2018-08-02 13:00:00,62.85,62.85,64.4,54.22,62.85,64.4
2018-08-02 14:00:00,61.08,61.08,62.58,54.3,61.08,62.58
2018-08-02 15:00:00,61.94,61.94,61.94,54.29,61.94,61.94
2018-08-02 16:00:00,63.07,63.07,63.07,54.25,63.07,63.07
2018-08-02 17:00:00,66.42,66.42,66.42,54.25,64.96,66.42
2018-08-02 18:00:00,67.98,67.98,67.98,54.24,58.96,67.98
2018-08-02 19:00:00,69.41,69.41,69.41,54.23,56.64,69.41
2018-08-02 20:00:00,67.72,67.72,67.72,54.32,55.65,67.72
2018-08-02 21:00:00,67.1,67.1,67.1,54.36,56.5,65.49
2018-08-02 22:00:00,65.44,65.44,65.44,54.41,55.14,63.62
2018-08-02 23:00:00,56.01,56.01,56.01,53.93,53.93,53.93
2018-08-03 00:00:00,52.37,52.37,52.37,52.37,52.37,52.37
2018-08-03 01:00:00,51.14,51.14,51.14,51.14,51.14,51.14
2018-08-03 02:00:00,49.09,50.29,50.29,50.29,50.29,50.29
2018-08-03 03:00:00,48.35,49.54,49.54,49.54,49.54,49.54
2018-08-03 04:00:00,48.47,48.47,49.66,49.66,49.66,49.66
2018-08-03 05:00:00,49.98,49.98,50.29,50.29,50.29,50.29
2018-08-03 06:00:00,58.7,58.7,58.7,54.29,54.29,57.29
2018-08-03 07:00:00,68.6,68.6,75.67,54.51,54.99,68.09
2018-08-03 08:00:00,69.98,69.98,89.92,54.45,62.34,71.7
2018-08-03 09:00:00,70.26,70.26,89.99,54.5,70.26,71.99
2018-08-03 10:00:00,70.46,70.46,89.93,54.53,70.46,72.19
2018-08-03 11:00:00,70.0,70.0,86.6,54.56,70.0,71.72
2018-08-03 12:00:00,65.93,65.93,80.07,54.65,65.93,67.55
2018-08-03 13:00:00,62.92,62.92,80.04,54.64,62.92,64.47
2018-08-03 14:00:00,60.38,60.38,73.55,54.64,60.38,61.86
2018-08-03 15:00:00,61.09,61.09,73.39,54.48,61.09,62.59
2018-08-03 16:00:00,65.92,65.92,72.08,54.44,58.95,67.55
2018-08-03 17:00:00,69.72,69.72,86.96,54.44,58.72,68.07
2018-08-03 18:00:00,70.51,70.51,92.02,54.45,54.94,68.82
2018-08-03 19:00:00,75.49,75.49,89.96,54.47,54.63,73.68
2018-08-03 20:00:00,70.35,70.35,70.35,54.18,54.18,70.35
2018-08-03 21:00:00,70.01,70.01,70.01,54.3,54.3,70.01
2018-08-03 22:00:00,66.98,66.98,66.98,54.12,54.12,63.78
2018-08-03 23:00:00,58.61,58.61,58.61,53.88,53.88,53.88
2018-08-04 00:00:00,55.84,55.84,55.84,53.72,53.72,53.72
2018-08-04 01:00:00,51.51,51.51,51.51,51.51,51.51,51.51
2018-08-04 02:00:00,49.94,49.94,49.94,49.94,49.94,49.94
2018-08-04 03:00:00,49.5,49.5,49.5,49.5,49.5,49.5
2018-08-04 04:00:00,48.75,48.75,48.75,48.75,48.75,48.75
2018-08-04 05:00:00,48.73,48.73,48.73,48.73,48.73,48.73
2018-08-04 06:00:00,49.96,49.96,49.96,49.96,49.96,49.96
2018-08-04 07:00:00,51.63,51.63,51.63,51.63,51.63,51.63
2018-08-04 08:00:00,54.89,54.89,54.89,53.27,53.27,54.89
2018-08-04 09:00:00,56.46,56.46,56.46,53.89,53.89,56.46
2018-08-04 10:00:00,53.79,53.79,53.79,53.53,53.79,53.79
2018-08-04 11:00:00,51.68,51.68,52.95,52.95,52.95,52.95
2018-08-04 12:00:00,51.11,51.11,52.37,52.37,52.37,52.37
2018-08-04 13:00:00,49.33,51.43,51.47,51.47,51.47,51.47
2018-08-04 14:00:00,45.65,51.24,51.24,51.24,51.24,51.24
2018-08-04 15:00:00,45.05,51.08,51.08,51.08,51.08,51.08
2018-08-04 16:00:00,45.1,50.34,51.1,51.1,51.1,51.1
2018-08-04 17:00:00,49.7,49.7,51.58,51.52,51.58,51.58
2018-08-04 18:00:00,52.76,52.76,52.76,52.76,52.76,52.76
2018-08-04 19:00:00,56.26,55.97,56.26,53.39,53.39,56.26
2018-08-04 20:00:00,54.47,52.93,54.47,52.93,52.93,54.47
2018-08-04 21:00:00,53.09,52.92,53.09,52.85,52.85,53.09
2018-08-04 22:00:00,52.09,52.09,52.09,52.09,52.09,52.09
2018-08-04 23:00:00,49.53,49.53,49.6,49.6,49.6,49.6
2018-08-05 00:00:00,52.01,50.61,50.61,50.61,50.61,50.61
2018-08-05 01:00:00,50.03,49.88,49.88,49.88,49.88,49.88
2018-08-05 02:00:00,49.41,49.41,49.41,49.41,49.41,49.41
2018-08-05 03:00:00,47.86,47.86,47.86,47.86,47.86,47.86
2018-08-05 04:00:00,46.07,46.07,46.07,46.07,46.07,46.07
2018-08-05 05:00:00,45.07,45.07,45.07,45.07,45.07,45.07
2018-08-05 06:00:00,45.68,45.68,45.68,45.68,45.68,45.68
2018-08-05 07:00:00,47.44,47.44,47.44,47.44,47.44,47.44
2018-08-05 08:00:00,49.44,49.44,49.44,49.44,49.44,49.44
2018-08-05 09:00:00,49.78,49.78,49.78,49.78,49.78,49.78
2018-08-05 10:00:00,46.09,46.09,49.69,49.69,49.69,49.69
2018-08-05 11:00:00,45.6,45.6,49.72,49.72,49.72,49.72
2018-08-05 12:00:00,45.04,45.04,49.46,49.46,49.46,49.46
2018-08-05 13:00:00,43.54,43.54,49.36,49.36,49.36,49.36
2018-08-05 14:00:00,35.85,35.85,49.19,49.19,49.19,49.19
2018-08-05 15:00:00,43.52,43.52,48.05,48.05,48.05,48.05
2018-08-05 16:00:00,44.41,44.41,48.19,48.19,48.19,48.19
2018-08-05 17:00:00,49.0,49.0,49.89,49.89,49.89,49.89
2018-08-05 18:00:00,52.54,52.22,51.65,51.33,51.33,51.33
2018-08-05 19:00:00,62.03,52.39,52.39,52.39,52.39,52.39
2018-08-05 20:00:00,64.95,52.91,52.91,52.91,52.91,52.91
2018-08-05 21:00:00,65.69,53.42,53.42,53.42,53.42,53.42
2018-08-05 22:00:00,67.59,52.97,52.97,52.97,52.97,52.97
2018-08-05 23:00:00,63.0,51.51,51.51,51.51,51.51,51.51
2018-08-06 00:00:00,50.05,50.05,50.05,50.05,50.05,50.05
2018-08-06 01:00:00,47.99,47.99,47.99,47.99,47.99,47.99
2018-08-06 02:00:00,47.02,47.02,47.02,47.02,47.02,47.02
2018-08-06 03:00:00,46.02,46.02,46.02,46.02,46.02,46.02
2018-08-06 04:00:00,45.08,45.08,45.08,45.08,45.08,45.08
2018-08-06 05:00:00,47.1,47.1,47.1,48.58,47.1,47.1
2018-08-06 06:00:00,54.38,54.38,54.38,52.91,52.91,52.91
2018-08-06 07:00:00,64.94,64.94,64.94,53.5,53.5,63.38
2018-08-06 08:00:00,68.01,68.01,68.01,53.63,53.63,68.01
2018-08-06 09:00:00,68.34,68.34,68.34,53.72,60.11,68.34
2018-08-06 10:00:00,65.94,65.94,65.94,53.73,64.22,65.94
2018-08-06 11:00:00,64.45,64.45,64.45,53.73,64.45,64.45
2018-08-06 12:00:00,62.36,62.36,62.36,53.72,62.36,62.36
2018-08-06 13:00:00,59.72,59.72,59.72,53.7,59.72,59.72
2018-08-06 14:00:00,60.42,60.42,60.42,53.7,60.42,60.42
2018-08-06 15:00:00,63.06,63.06,63.06,53.62,58.4,63.06
2018-08-06 16:00:00,66.99,66.99,66.99,53.6,58.17,66.99
2018-08-06 17:00:00,71.71,71.71,71.71,53.57,57.13,71.71
2018-08-06 18:00:00,76.42,76.42,76.42,53.55,57.24,74.58
2018-08-06 19:00:00,85.96,85.96,85.96,53.54,56.83,78.08
2018-08-06 20:00:00,79.19,79.19,79.19,53.55,53.67,77.29
2018-08-06 21:00:00,74.82,74.82,74.82,53.68,55.04,74.82
2018-08-06 22:00:00,71.61,71.61,71.61,53.74,54.94,69.89
2018-08-06 23:00:00,63.05,63.05,63.05,53.65,54.43,55.63
2018-08-07 00:00:00,58.11,58.11,58.11,53.29,53.29,53.29
2018-08-07 01:00:00,52.42,52.42,52.42,52.06,52.06,52.06
2018-08-07 02:00:00,51.01,51.01,51.01,51.01,51.01,51.01
2018-08-07 03:00:00,49.75,49.75,49.75,49.75,49.75,49.75
2018-08-07 04:00:00,49.53,49.53,49.53,49.53,49.53,49.53
2018-08-07 05:00:00,51.51,51.51,51.51,51.51,51.51,51.51
2018-08-07 06:00:00,57.99,57.99,57.99,53.25,54.91,56.6
2018-08-07 07:00:00,68.85,68.85,68.85,52.78,59.69,68.85
